"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","20201","長野県","長野市","青木島","川中島","30分?60分",7900000,"140000","","180",44000,"ほぼ台形","12.0","","","","","住宅","南西","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
2,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島","川中島","30分?60分",67000000,"","","340",,"不整形","4.0","200","令和2年","ブロック造","住宅","住宅","北","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
3,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",39000000,"","","170",,"長方形","","105","令和2年","軽量鉄骨造","住宅","住宅","北西","市道",5.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
4,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",40000000,"","","200",,"ほぼ長方形","10.0","120","","木造","住宅","住宅","南","市道",5.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
5,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",39000000,"","","175",,"ほぼ長方形","9.5","110","令和2年","軽量鉄骨造","住宅","住宅","南東","道路",5.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
6,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",39000000,"","","175",,"ほぼ整形","13.0","110","令和3年","軽量鉄骨造","住宅","住宅","南東","道路",5.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
7,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",42000000,"","","310",,"袋地等","4.0","115","","木造","住宅","住宅","南東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","長野(ＪＲ・しなの)","30分?60分",3000000,"","","120",,"長方形","10.5","70","昭和54年","木造","住宅","住宅","東","私道",4.7,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
9,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","長野(ＪＲ・しなの)","30分?60分",29000000,"","","530",,"不整形","12.0","160","昭和63年","木造","共同住宅","倉庫","西","市道",4.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
10,"宅地(土地)","工業地","20201","長野県","長野市","青木島町","長野(ＪＲ・しなの)","30分?60分",360000000,"150000","","2000㎡以上",45000,"ほぼ長方形","46.0","","","","","事務所","西","市道",7.0,"準工業地域",60,200,"2020年第４四半期","",""
11,"宅地(土地)","住宅地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",950000,"5500","","580",1700,"長方形","17.5","","","","","","南","私道",4.5,"市街化調整区域",40,80,"2020年第４四半期","",""
12,"宅地(土地)","住宅地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",5000000,"3700","","2000㎡以上",1100,"不整形","36.0","","","","","","西","市道",5.0,"市街化区域及び市街化調整区域外の都市計画区域",40,80,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",150000,"3100","","160",930,"ほぼ長方形","","","","","","その他","接面道路無","",,"都市計画区域外",,,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","20201","長野県","長野市","浅川","桐原(長野)","30分?60分",7000000,"","","230",,"ほぼ長方形","14.0","60","昭和40年","木造","住宅","その他","東","市道",9.5,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
15,"宅地(土地と建物)","住宅地","20201","長野県","長野市","浅川","信濃吉田","30分?60分",20000000,"","","240",,"長方形","16.5","145","昭和55年","木造","住宅","住宅","東","市道",5.8,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
16,"宅地(土地と建物)","住宅地","20201","長野県","長野市","浅川","信濃吉田","30分?60分",11000000,"","","240",,"ほぼ台形","12.0","120","昭和56年","木造","住宅","住宅","東","市道",4.5,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
17,"宅地(土地)","住宅地","20201","長野県","長野市","浅川","信濃吉田","30分?60分",11000000,"150000","","250",44000,"長方形","15.0","","","","","住宅","北","市道",7.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
18,"宅地(土地)","住宅地","20201","長野県","長野市","大字安茂里","長野(ＪＲ・しなの)","20",13000000,"230000","","175",71000,"ほぼ長方形","12.0","","","","","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
19,"宅地(土地)","住宅地","20201","長野県","長野市","安茂里小市","安茂里","18",13000000,"120000","","340",37000,"ほぼ長方形","17.0","","","","","住宅","東","市道",4.5,"第１種住居地域",60,200,"2020年第４四半期","",""
