"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","朝日ヶ丘","衣山","6",61000000,"","","1600",,"ほぼ長方形","23.0","1100","昭和57年","ＲＣ","共同住宅","住宅","南","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
2,"宅地(土地)","住宅地","38201","愛媛県","松山市","朝美","宮田町","14",7500000,"54000","","460",16000,"長方形","","","","","","住宅","南","道路",3.5,"第１種住居地域",60,200,"2021年第１四半期","",""
3,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","朝生田町","いよ立花","12",74000000,"","","290",,"ほぼ台形","18.0","430","平成6年","ＲＣ","共同住宅","住宅","南","市道",4.1,"第１種住居地域",60,200,"2021年第１四半期","",""
4,"宅地(土地)","住宅地","38201","愛媛県","松山市","安城寺町","衣山","30分?60分",18000000,"170000","","340",52000,"長方形","14.8","","","","","倉庫","西","私道",4.0,"準工業地域",60,200,"2021年第１四半期","",""
5,"宅地(土地)","住宅地","38201","愛媛県","松山市","居相","市坪","30分?60分",30000000,"350000","","280",110000,"ほぼ長方形","19.0","","","","","","南","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
6,"宅地(土地)","住宅地","38201","愛媛県","松山市","居相","いよ立花","30分?60分",15000000,"340000","","140",100000,"ほぼ正方形","12.0","","","","","住宅","東","私道",4.3,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
7,"宅地(土地)","住宅地","38201","愛媛県","松山市","石手","道後温泉","24",1000000,"5200","","630",1600,"不整形","","","","","","","西","道路",2.0,"第１種住居地域",60,200,"2021年第１四半期","",""
8,"宅地(土地)","住宅地","38201","愛媛県","松山市","石手","道後温泉","15",28000000,"460000","","200",140000,"ほぼ長方形","16.6","","","","","住宅","西","市道",4.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
9,"宅地(土地)","住宅地","38201","愛媛県","松山市","石手白石","道後公園","30分?60分",11000000,"180000","","190",55000,"ほぼ整形","11.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
10,"宅地(土地)","住宅地","38201","愛媛県","松山市","石手白石","道後公園","25",6800000,"97000","","230",29000,"不整形","29.3","","","","","","接面道路無","",,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
11,"宅地(土地)","住宅地","38201","愛媛県","松山市","和泉北","土橋(愛媛)","15",13000000,"300000","","140",90000,"ほぼ台形","11.5","","","","","その他","南西","市道",4.2,"第１種住居地域",60,200,"2021年第１四半期","","私道を含む取引"
12,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","井門町","いよ立花","30分?60分",22000000,"","","240",,"ほぼ長方形","13.0","100","平成12年","木造","住宅","住宅","北","市道",4.0,"近隣商業地域",80,200,"2021年第１四半期","",""
13,"宅地(土地)","住宅地","38201","愛媛県","松山市","今在家","いよ立花","30分?60分",13000000,"270000","","160",82000,"ほぼ整形","11.2","","","","","その他","東","市道",4.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
