"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","42201","長崎県","長崎市","赤迫","西浦上","11",12000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
2,"中古マンション等","","42201","長崎県","長崎市","愛宕","長崎(長崎)","30分?60分",17000000,"","２ＬＤＫ","60",,"","","","平成31年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
3,"宅地(土地)","住宅地","42201","長崎県","長崎市","網場町","肥前古賀","1H?1H30",2000000,"130000","","50",40000,"ほぼ長方形","6.0","","","","","その他","北東","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
4,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","泉","西浦上","16",50000000,"","","270",,"ほぼ台形","15.0","250","令和3年","木造","共同住宅","住宅","北西","市道",2.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","","私道を含む取引"
5,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","泉","西浦上","17",40000000,"","","240",,"ほぼ長方形","12.5","130","平成24年","軽量鉄骨造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
6,"中古マンション等","","42201","長崎県","長崎市","出雲","長崎(長崎)","30分?60分",17000000,"","３ＬＤＫ","75",,"","","","平成10年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
7,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","岩屋町","道ノ尾","3",71000000,"","","300",,"不整形","","195","","木造、軽量鉄骨造","住宅","住宅","南東","市道",4.0,"近隣商業地域",80,300,"2021年第１四半期","",""
8,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","江戸町","長崎(長崎)","11",34000000,"","","85",,"長方形","5.0","55","","木造","店舗","その他","北","国道",25.0,"商業地域",80,600,"2021年第１四半期","",""
9,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","江平","浦上","29",48000000,"","","330",,"不整形","23.0","530","平成5年","ＲＣ","共同住宅","その他","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
10,"宅地(土地)","住宅地","42201","長崎県","長崎市","江里町","浦上","26",13000000,"72000","","570",22000,"長方形","","","","","","住宅","北東","私道",4.0,"第１種住居地域",60,200,"2021年第１四半期","","私道を含む取引"
11,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","大浦町","長崎(長崎)","28",85000000,"","","300",,"袋地等","","210","令和3年","木造","共同住宅","住宅","北東","市道",5.0,"商業地域",80,400,"2021年第１四半期","",""
12,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","扇町","西浦上","18",49000000,"","","160",,"ほぼ長方形","8.0","230","昭和56年","ＲＣ","住宅、事務所、店舗","事務所","南東","市道",8.0,"第１種住居地域",60,200,"2021年第１四半期","",""
13,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","扇町","西浦上","20",90000000,"","","210",,"ほぼ長方形","14.0","195","令和3年","木造","共同住宅","住宅","北西","市道",3.0,"第１種住居地域",60,200,"2021年第１四半期","",""
14,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","大手","西浦上","25",19000000,"","","170",,"ほぼ正方形","13.0","95","昭和46年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
15,"宅地(土地)","宅地見込地","42201","長崎県","長崎市","大手","西浦上","27",7800000,"46000","","570",14000,"不整形","","","","","","","南東","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
16,"宅地(土地)","住宅地","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",17000000,"310000","","180",92000,"長方形","11.0","","","","","","南","市道",4.0,"準住居地域",60,200,"2021年第１四半期","",""
17,"宅地(土地)","住宅地","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",13000000,"240000","","180",72000,"長方形","11.0","","","","","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
